58_ADY005,5800641
58_ADY006,5800651
58_ADY006,5800653
58_ADY007,5800657
58_ADY007,5800659
58_ADY007,5800671
58_ADY008,5800677
58_ADY003,5800692
58_ADY008,5800705
58_ADY006,5800706
58_ADY002,5800712
58_ADY001,5800723
58_ADY008,5800747
58_ADY007,5800759
58_ADY004,5800765
58_ADY007,5800779
58_ADY005,5800794
58_ADY001,5800819
58_ADY003,5800828
58_ADY006,5800835
58_ADY004,5800838
58_ADY006,5800842
58_ADY007,5800865
58_ADY004,5800873
58_ADY008,5800878
58_ADY007,5800881
58_ADY002,5800904
58_ADY005,5800905
58_ADY002,5800929
58_ADY005,5800956
58_ADY008,5801038
58_ADY005,5801063
58_ADY004,5801086
58_ADY005,5801108
58_ADY005,5801213
58_ADY005,5801214
58_ADY002,5801405
58_ADY004,5801451
58_ADY007,5801596
57_ADY010,5801694
58_ADY004,5801710
58_ADY008,5801773
57_ADY010,5801899
57_ADY010,5802117
58_ADY006,5802130
57_ADY010,5802177
57_ADY010,5802502
58_ADY006,5802580
58_ADY008,5803588
58_ADY005,5805092
58_ADY002,5800660
58_ADY008,5800686
58_ADY007,5800688
58_ADY003,5800689
58_ADY003,5800691
58_ADY002,5800698
58_ADY008,5800746
58_ADY006,5800754
58_ADY007,5800760
58_ADY003,5800770
58_ADY003,5800771
58_ADY007,5800800
58_ADY005,5800803
58_ADY005,5800825
58_ADY007,5800857
58_ADY007,5800864
58_ADY007,5800880
58_ADY005,5800884
58_ADY007,5800911
58_ADY006,5801037
57_ADY010,5801045
58_ADY005,5801072
58_ADY005,5801073
58_ADY002,5801409
58_ADY005,5801616
58_ADY004,5801689
58_ADY006,5801703
58_ADY007,5801784
58_ADY007,5801785
58_ADY001,5801795
58_ADY004,5801798
58_ADY008,5801962
58_ADY001,5801975
58_ADY006,5801997
58_ADY007,5802000
57_ADY010,5802160
58_ADY008,5802566
58_ADY002,5802604
58_ADY008,5802764
58_ADY007,5803520
57_ADY010,5803709
54_ADY023,5400515
54_ADY022,5400518
54_ADY020,5400533
54_ADY023,5400537
54_ADY021,5400550
54_ADY023,5400558
54_ADY021,5400562
54_ADY022,5400565
54_ADY023,5400566
54_ADY023,5400575
54_ADY023,5400593
54_ADY021,5400701
54_ADY021,5401038
54_ADY023,5401044
54_ADY020,5401108
54_ADY020,5401117
54_ADY023,5402058
54_ADY022,5402085
54_ADY021,5402119
55_ADY024,5500514
55_ADY026,5502037
56_ADY027,5600573
56_ADY027,5600583
56_ADY027,5600585
56_ADY027,5600595
57_ADY010,5700540
44_ADY012,5700569
57_ADY011,5700752
57_ADY011,5700760
57_ADY011,5701218
58_ADY004,5800522
58_ADY008,5800534
58_ADY007,5800549
58_ADY004,5800573
58_ADY006,5800587
58_ADY006,5800613
58_ADY001,5800630
58_ADY007,5800647
58_ADY005,5800664
58_ADY008,5800670
44_ADY016,4400504
44_ADY013,4400513
44_ADY015,4400521
44_ADY013,4400542
44_ADY014,4400546
44_ADY017,4400552
44_ADY019,4400555
44_ADY014,4400603
44_ADY014,4400608
44_ADY018,4400610
44_ADY016,4400662
44_ADY015,4400667
44_ADY016,4400669
44_ADY013,4400710
44_ADY019,4400713
44_ADY017,4400752
44_ADY017,4400760
44_ADY014,4400761
44_ADY015,4400773
44_ADY018,4400782
44_ADY013,4400836
44_ADY012,4400840
44_ADY012,4400842
44_ADY013,4401102
44_ADY016,4401281
44_ADY025,4401397
44_ADY012,4401962
44_ADY016,4402077
44_ADY012,4402099
44_ADY019,4402134
44_ADY013,4402371
57_ADY010,5800693
58_ADY001,5800699
58_ADY005,5800703
58_ADY003,5800732
58_ADY002,5800741
58_ADY005,5800755
58_ADY008,5800768
58_ADY006,5800784
58_ADY008,5800789
58_ADY002,5800802
58_ADY008,5800804
58_ADY004,5800812
58_ADY008,5800829
58_ADY002,5800851
58_ADY002,5800867
58_ADY005,5800894
58_ADY008,5800907
58_ADY007,5800910
58_ADY002,5800931
58_ADY003,5800935
58_ADY007,5801044
58_ADY004,5801081
58_ADY008,5801095
58_ADY003,5801102
58_ADY004,5801541
58_ADY005,5801562
57_ADY010,5801655
58_ADY006,5801878
58_ADY005,5801933
58_ADY005,5801981
58_ADY008,5801996
58_ADY008,5802123
58_ADY005,5802151
58_ADY006,5802176
58_ADY005,5802422
58_ADY008,5802543
58_ADY007,5803735
57_ADY010,5805079
54_ADY022,5400504
54_ADY022,5400517
54_ADY022,5400520
54_ADY021,5400524
54_ADY022,5400540
54_ADY021,5400541
54_ADY023,5400547
54_ADY022,5400567
54_ADY020,5400578
54_ADY023,5401045
54_ADY023,5401058
54_ADY023,5402059
55_ADY024,5500503
56_ADY027,5600524
57_ADY011,5700536
57_ADY011,5700551
57_ADY010,5700603
57_ADY011,5700618
57_ADY011,5700639
57_ADY011,5701219
57_ADY011,5702125
57_ADY011,5703655
58_ADY005,5800509
58_ADY008,5800516
58_ADY005,5800545
58_ADY002,5800552
58_ADY002,5800602
58_ADY007,5800617
58_ADY003,5800620
58_ADY005,5800631
58_ADY002,5800636
58_ADY003,5800725
58_ADY008,5800743
58_ADY004,5800748
58_ADY007,5800751
58_ADY004,5800764
58_ADY007,5800766
58_ADY003,5800772
58_ADY005,5800786
57_ADY010,5800792
58_ADY003,5800827
58_ADY006,5800833
58_ADY008,5800837
58_ADY004,5800843
58_ADY002,5800871
58_ADY003,5800875
58_ADY003,5800921
58_ADY003,5800934
58_ADY008,5801039
58_ADY007,5801068
58_ADY008,5801151
58_ADY002,5801190
58_ADY005,5801211
58_ADY005,5801212
58_ADY001,5801271
58_ADY002,5801403
58_ADY002,5801406
58_ADY005,5801591
57_ADY010,5801682
58_ADY006,5801702
58_ADY005,5801782
57_ADY010,5801989
58_ADY007,5801999
58_ADY008,5802122
58_ADY008,5802341
58_ADY007,5802413
58_ADY005,5802423
58_ADY007,5802653
58_ADY008,5802795
58_ADY006,5803609
44_ADY016,4400592
44_ADY016,4400655
44_ADY025,4400721
44_ADY019,4401361
44_ADY013,4402100
44_ADY018,4402227
44_ADY025,4400561
44_ADY015,4400807
44_ADY014,4401068
44_ADY014,4402107
44_ADY018,4400664
44_ADY013,4400817
44_ADY016,4400866
44_ADY014,4401069
44_ADY025,4401088
44_ADY019,4401272
44_ADY019,4401288
44_ADY013,4400704
44_ADY019,4402309
44_ADY019,4402480
44_ADY013,4405015
44_ADY013,4405016
54_ADY020,5400506
56_ADY027,5601045
58_ADY005,5800551
58_ADY003,5800676
58_ADY005,5800790
58_ADY003,5800820
58_ADY005,5801868
54_ADY022,5400588
56_ADY027,5600574
56_ADY027,5602066
58_ADY005,5800550
57_ADY011,5700537
58_ADY005,5800791
58_ADY003,5802881
58_ADY003,5800781
58_ADY002,5800932
58_ADY005,5801656
58_ADY005,5802004
58_ADY003,5802880
57_ADY009,5700507
57_ADY009,5700556
57_ADY009,5700565
57_ADY009,5700581
57_ADY009,5700594
57_ADY009,5700599
57_ADY009,5700621
57_ADY009,5701064
57_ADY009,5703001
57_ADY009,5703541
57_ADY009,5703549
57_ADY012,5700518
57_ADY012,5700543
57_ADY012,5700552
57_ADY012,5700578
57_ADY012,5700593
57_ADY012,5700598
57_ADY012,5700601
57_ADY012,5700620
57_ADY012,5700749
57_ADY012,5701013
57_ADY012,5701048
